onset	duration	trial_type	response
21.50	0.13	change	yes
36.00	0.13	change	yes
78.17	0.13	change	yes
102.00	0.13	change	yes
114.50	0.13	change	yes
137.17	0.13	change	yes
156.50	0.13	change	yes
192.17	0.13	change	yes
202.83	0.13	change	yes
219.83	0.13	change	yes
257.83	0.13	change	yes
271.83	0.13	change	yes
291.33	0.13	change	yes
317.83	0.13	change	yes
333.50	0.13	change	yes
