onset	duration	trial_type	response
20.00	0.13	change	yes
39.33	0.13	change	yes
63.33	0.13	change	yes
94.50	0.13	change	yes
114.00	0.13	change	yes
134.00	0.13	change	no
167.83	0.13	change	yes
185.00	0.13	change	yes
207.00	0.13	change	yes
238.17	0.13	change	yes
246.67	0.13	change	yes
280.17	0.13	change	yes
288.31	n/a	n/a	yes
303.00	0.13	change	yes
317.17	0.13	change	yes
344.33	0.13	change	yes
